[INFO] [launch]: All log files can be found below /home/smirn/.ros/log/2026-08-20-00-17-40-660607-Tornadosky-40025
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [aruco_detector-1]: process started with pid [40026]
[aruco_detector-1] [INFO] [1787177861.296539086] [aruco_detector]: aruco_detector: dict=DICT_4X4_50 len=0.2 m image=/leo1/camera/image optical_frame=False map_frame=map cv2=4.5.4
[aruco_detector-1] [INFO] [1787177861.299084959] [aruco_detector]: frames=0 with_detections=0 confirmed=[] pending=[]
[aruco_detector-1] [INFO] [1787179375.577846039] [aruco_detector]: frames=7568 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179385.584388440] [aruco_detector]: frames=7618 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179395.580900919] [aruco_detector]: frames=7668 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179405.584527204] [aruco_detector]: frames=7718 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179415.595945133] [aruco_detector]: frames=7768 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179425.592257477] [aruco_detector]: frames=7818 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179435.609786766] [aruco_detector]: frames=7868 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179445.626240722] [aruco_detector]: frames=7918 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179455.626488625] [aruco_detector]: frames=7968 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179465.636378273] [aruco_detector]: frames=8018 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179475.642599226] [aruco_detector]: frames=8068 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179485.640525404] [aruco_detector]: frames=8118 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179495.644248619] [aruco_detector]: frames=8168 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179505.652557070] [aruco_detector]: frames=8218 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179515.649891420] [aruco_detector]: frames=8268 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179525.659480900] [aruco_detector]: frames=8318 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179535.663700900] [aruco_detector]: frames=8368 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179545.666527722] [aruco_detector]: frames=8418 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179555.669010640] [aruco_detector]: frames=8468 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179565.686058228] [aruco_detector]: frames=8518 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179575.682123079] [aruco_detector]: frames=8568 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179585.694021867] [aruco_detector]: frames=8618 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179595.697317913] [aruco_detector]: frames=8668 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179605.702471266] [aruco_detector]: frames=8718 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179615.705426470] [aruco_detector]: frames=8768 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179625.710469036] [aruco_detector]: frames=8818 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179635.705763332] [aruco_detector]: frames=8868 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179645.719617690] [aruco_detector]: frames=8918 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179655.725189357] [aruco_detector]: frames=8968 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179665.726021001] [aruco_detector]: frames=9018 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179675.733019836] [aruco_detector]: frames=9068 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179685.739291958] [aruco_detector]: frames=9118 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179695.791417088] [aruco_detector]: frames=9168 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
[aruco_detector-1] [INFO] [1787179705.820407516] [aruco_detector]: frames=9218 with_detections=1119 confirmed=[1, 2, 3, 4, 5, 6, 7, 8] pending=[32]
