frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
214,1787218702.60,6.883,-3.005,2.499,0.004,1,253,1
215,1787218703.60,6.889,-3.010,2.426,0.007,1,253,1
216,1787218704.60,6.896,-3.017,2.346,0.009,1,253,1
217,1787218705.60,6.852,-2.954,2.066,0.202,0,236,0
218,1787218706.60,6.776,-2.763,1.940,0.098,0,206,0
219,1787218707.60,6.766,-2.740,2.046,0.015,1,209,0
220,1787218708.60,6.760,-2.728,2.147,0.014,1,205,0
221,1787218709.60,6.752,-2.718,2.244,0.012,1,194,0
222,1787218710.60,6.744,-2.709,2.333,0.010,1,209,0
223,1787218711.60,6.737,-2.702,2.418,0.008,1,226,0
224,1787218712.60,6.731,-2.697,2.500,0.006,1,223,0
225,1787218713.60,6.624,-2.638,2.708,0.250,0,253,1
226,1787218714.60,6.387,-2.536,2.822,0.257,0,253,1
227,1787218715.60,6.119,-2.489,3.115,0.271,0,247,0
228,1787218716.60,5.850,-2.541,-2.736,0.264,0,226,0
229,1787218717.60,5.617,-2.667,-2.614,0.260,0,206,0
230,1787218718.60,5.370,-2.772,-2.803,0.260,0,170,0
231,1787218719.60,5.124,-2.868,-2.752,0.260,0,0,0
232,1787218720.60,4.884,-2.974,-2.723,0.260,0,0,0
233,1787218721.60,4.642,-3.081,-2.709,0.260,0,0,0
234,1787218722.60,4.404,-3.194,-2.708,0.260,0,0,0
235,1787218723.60,4.156,-3.309,-2.702,0.260,0,0,0
236,1787218724.60,3.921,-3.423,-2.665,0.260,0,194,0
237,1787218725.60,3.695,-3.545,-2.589,0.260,0,253,1
238,1787218726.60,3.473,-3.685,-2.623,0.260,0,248,0
239,1787218727.60,3.246,-3.752,-3.133,0.234,0,202,0
240,1787218728.60,3.007,-3.710,2.762,0.185,0,226,0
241,1787218729.60,2.806,-3.569,2.311,0.263,0,241,0
242,1787218730.60,2.665,-3.339,2.003,0.260,0,216,0
243,1787218731.60,2.556,-3.106,2.064,0.260,0,216,0
244,1787218732.60,2.434,-2.871,2.026,0.260,0,223,0
245,1787218733.60,2.293,-2.644,2.187,0.260,0,216,0
246,1787218734.60,2.147,-2.419,2.100,0.260,0,181,0
247,1787218735.60,1.998,-2.189,2.172,0.260,0,173,0
248,1787218736.60,1.853,-1.957,2.060,0.260,0,158,0
249,1787218737.60,1.710,-1.730,2.203,0.260,0,151,0
250,1787218738.60,1.556,-1.515,2.093,0.261,0,0,0
251,1787218739.60,1.434,-1.294,2.178,0.259,0,0,0
252,1787218740.60,1.274,-1.089,2.196,0.260,0,0,0
253,1787218741.60,1.124,-0.872,2.185,0.261,0,0,0
254,1787218742.60,0.958,-0.664,2.260,0.260,0,0,0
255,1787218743.60,0.781,-0.462,2.290,0.260,0,0,0
256,1787218744.60,0.609,-0.275,2.306,0.259,0,0,0
257,1787218745.60,0.423,-0.076,2.316,0.259,0,0,0
258,1787218746.60,0.245,0.108,2.397,0.263,0,0,0
259,1787218747.60,0.040,0.279,2.437,0.259,0,0,0
260,1787218748.60,-0.149,0.469,2.366,0.261,0,0,0
261,1787218749.60,-0.361,0.622,2.612,0.260,0,0,0
262,1787218750.60,-0.579,0.762,2.543,0.262,0,179,0
263,1787218751.60,-0.804,0.900,2.616,0.260,0,181,0
264,1787218752.60,-1.036,1.031,2.654,0.262,0,160,0
265,1787218753.60,-1.277,1.151,2.675,0.259,0,0,0
266,1787218754.60,-1.508,1.273,2.675,0.262,0,0,0
267,1787218755.60,-1.741,1.383,2.716,0.259,0,0,0
268,1787218756.60,-1.978,1.490,2.715,0.260,0,0,0
269,1787218757.60,-2.228,1.601,2.732,0.260,0,0,0
270,1787218758.60,-2.464,1.715,2.681,0.260,0,0,0
271,1787218759.60,-2.704,1.826,2.736,0.261,0,0,0
272,1787218760.60,-2.950,1.930,2.753,0.260,0,0,0
273,1787218761.60,-3.189,2.030,2.740,0.260,0,0,0
274,1787218762.60,-3.437,2.132,2.780,0.261,0,158,0
275,1787218763.60,-3.684,2.214,2.844,0.260,0,219,0
276,1787218764.60,-3.939,2.293,2.866,0.259,0,219,0
277,1787218765.60,-4.186,2.347,2.965,0.260,0,202,0
278,1787218766.60,-4.449,2.398,2.917,0.260,0,158,0
279,1787218767.60,-4.702,2.457,2.955,0.260,0,247,0
280,1787218768.60,-4.866,2.482,3.035,0.039,0,253,1
