t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
172.081,4,2.2716,52.88,0.172,2.1666,-0.6763,-0.0944,-3.8420,-4.5135,0.1056
172.401,4,2.2716,52.88,0.172,2.1666,-0.6763,-0.0944,-3.8416,-4.5140,0.1056
172.706,4,2.2716,52.88,0.172,2.1666,-0.6763,-0.0944,-3.8409,-4.5149,0.1056
173.074,4,2.2783,53.89,0.068,2.1456,-0.7603,-0.0944,-3.8653,-4.5050,0.1056
173.391,4,2.2588,57.89,0.036,2.0032,-1.0395,-0.0948,-3.8635,-4.5080,0.1052
198.371,6,4.4680,25.94,0.422,4.4664,-0.1001,-0.0643,1.8437,0.8547,0.1357
198.692,6,4.3464,26.21,0.187,4.3452,-0.0789,-0.0623,1.8221,0.8287,0.1377
199.048,6,4.3669,25.80,0.187,4.3658,-0.0760,-0.0623,1.8972,0.9124,0.1377
199.692,6,4.2751,26.93,0.364,4.2730,-0.1196,-0.0630,1.9347,0.9875,0.1370
200.038,6,4.1892,26.84,0.106,4.1860,-0.1490,-0.0638,1.9310,0.9852,0.1362
200.375,6,4.0538,27.91,0.136,4.0498,-0.1684,-0.0636,1.8947,0.9255,0.1364
200.375,2,4.4449,29.77,1.036,3.9199,2.0933,-0.0965,-0.0573,2.0751,0.1035
201.993,2,4.3838,32.78,0.081,3.8521,2.0903,-0.0958,-0.0274,2.4083,0.1042
203.010,6,4.3141,26.63,2.515,4.2963,-0.3814,-0.0869,2.4307,1.7278,0.1131
203.703,6,4.3633,25.80,1.475,4.3497,-0.3314,-0.0942,2.5770,1.8873,0.1058
204.994,6,4.2566,26.41,0.745,4.2259,-0.5032,-0.0846,2.7030,2.0954,0.1154
206.985,6,4.4597,26.06,0.506,4.4323,-0.4833,-0.1022,3.1755,2.6427,0.0978
207.362,6,4.3768,26.00,0.243,4.3692,-0.2375,-0.1024,3.1694,2.6196,0.0976
207.681,6,4.2887,27.11,0.578,4.2873,-0.0447,-0.1028,3.1718,2.6214,0.0972
207.996,6,4.1375,28.18,0.589,4.1343,0.1243,-0.1026,3.1298,2.5699,0.0974
208.356,6,4.1514,28.24,0.673,4.1371,0.3286,-0.1027,3.1746,2.6615,0.0973
208.688,6,4.0263,29.38,0.601,3.9701,0.6626,-0.1023,3.1288,2.6152,0.0977
208.991,6,3.9860,30.55,1.348,3.8570,1.0011,-0.0977,3.1369,2.6392,0.1023
209.359,6,3.9514,32.75,1.722,3.7179,1.3341,-0.1054,3.1555,2.6638,0.0946
209.696,6,3.6616,34.86,0.164,3.2963,1.5914,-0.0978,3.0100,2.4978,0.1022
257.653,5,4.3205,25.80,0.213,4.3000,-0.4153,-0.0616,3.0858,-2.5640,0.1384
258.279,5,4.1596,26.91,0.024,4.1215,-0.5578,-0.0631,3.0671,-2.5707,0.1369
258.972,3,4.2363,25.78,1.489,4.2064,0.4980,-0.0697,2.9970,-3.9553,0.1303
259.288,3,4.1407,26.88,0.080,4.1263,0.3392,-0.0631,3.0080,-3.9655,0.1369
259.981,3,4.0894,26.78,1.342,4.0853,0.1687,-0.0709,2.8914,-3.9944,0.1291
260.982,3,3.8239,28.21,1.479,3.8223,-0.0879,-0.0709,2.9061,-3.9956,0.1291
262.969,5,4.0469,32.08,1.077,3.6956,-1.6476,-0.0693,2.0458,-2.6221,0.1307
262.969,3,4.2741,27.73,0.894,4.2723,-0.0927,-0.0818,1.9603,-4.2783,0.1182
263.280,3,4.4070,28.79,1.797,4.4044,-0.1231,-0.0878,1.7432,-4.3339,0.1122
263.977,5,4.4244,30.08,1.386,3.9712,-1.9483,-0.0969,1.4310,-2.5581,0.1031
263.977,3,4.3929,25.93,1.600,4.3895,-0.1445,-0.0936,1.5945,-4.4025,0.1064
264.287,5,4.3622,30.90,1.208,3.8717,-2.0074,-0.0964,1.4163,-2.5643,0.1036
264.637,3,4.2204,27.13,1.682,4.2129,-0.2336,-0.0946,1.6091,-4.3999,0.1054
265.645,3,4.2072,28.69,1.171,4.1784,-0.4813,-0.0986,1.3636,-4.4680,0.1014
266.296,3,4.3938,25.51,0.107,4.3546,-0.5773,-0.0987,1.0119,-4.5538,0.1013
266.645,3,3.9391,31.25,1.417,3.8863,-0.6373,-0.0838,1.3611,-4.4673,0.1162
266.974,3,3.8689,31.75,1.177,3.7976,-0.7347,-0.0843,1.3476,-4.4731,0.1157
267.288,3,4.1023,27.88,0.157,4.0107,-0.8565,-0.0985,1.0379,-4.5429,0.1015
267.592,3,4.0459,28.77,0.239,3.9348,-0.9363,-0.0979,1.0045,-4.5498,0.1021
267.972,3,3.9240,29.90,0.155,3.7929,-1.0013,-0.0980,1.0545,-4.5183,0.1020
268.279,3,3.8077,30.90,0.120,3.6644,-1.0300,-0.0979,1.0827,-4.5057,0.1021
268.583,3,3.6733,32.84,0.101,3.5214,-1.0407,-0.0970,1.1315,-4.4952,0.1030
268.969,3,3.6045,33.02,0.046,3.4240,-1.1222,-0.0977,1.1209,-4.4943,0.1023
269.281,3,3.5132,35.90,0.081,3.2933,-1.2196,-0.0968,1.1258,-4.4951,0.1032
269.586,3,3.4372,37.90,0.092,3.1710,-1.3228,-0.0962,1.1229,-4.4945,0.1038
269.974,3,3.3920,39.53,0.227,3.0719,-1.4351,-0.0970,1.0886,-4.5005,0.1030
270.291,3,3.3457,41.90,0.022,2.9672,-1.5427,-0.0976,1.0586,-4.5084,0.1024
305.577,1,4.1240,28.40,0.513,4.0936,0.4894,-0.1015,3.4211,-11.4626,0.0985
306.256,1,4.1523,27.75,0.363,4.1475,0.1717,-0.1028,3.4511,-11.4762,0.0972
306.580,1,4.2315,26.67,0.102,4.2302,0.0042,-0.1048,3.5077,-11.5241,0.0952
306.881,1,4.2497,26.71,0.172,4.2450,-0.1717,-0.1049,3.5256,-11.5216,0.0951
307.243,1,4.3789,25.70,1.236,4.3640,-0.3478,-0.1009,3.6312,-11.5872,0.0991
307.585,1,4.1259,28.84,0.556,4.0701,-0.6688,-0.1008,3.4650,-11.4099,0.0992
307.877,1,4.0528,29.80,0.504,3.9288,-0.9898,-0.1007,3.4263,-11.3622,0.0993
308.236,1,4.0536,30.79,0.719,3.8488,-1.2680,-0.1016,3.4401,-11.3623,0.0984
308.576,1,4.0533,31.21,0.549,3.7666,-1.4941,-0.1010,3.4522,-11.3559,0.0990
308.868,1,4.0773,31.89,0.637,3.7093,-1.6895,-0.1026,3.4864,-11.3645,0.0974
309.232,1,4.0750,32.90,0.820,3.6337,-1.8415,-0.1020,3.4933,-11.3619,0.0980
351.552,3,4.4688,30.12,0.907,3.9510,2.0851,-0.1088,0.9104,-4.0112,0.0912
352.528,3,4.0099,30.32,1.164,3.7057,1.5283,-0.1085,0.9885,-4.1984,0.0915
354.545,3,3.3667,38.77,0.673,3.0564,1.4082,-0.1001,1.0924,-4.3452,0.0999
355.545,3,3.0873,42.61,0.602,2.7735,1.3524,-0.0991,1.1041,-4.3860,0.1009
355.872,3,3.0715,42.99,0.806,2.7735,1.3160,-0.1003,1.0757,-4.3274,0.0997
356.186,3,2.9107,45.16,0.572,2.6142,1.2760,-0.1005,1.1236,-4.3971,0.0995
356.544,3,2.7876,47.55,0.923,2.5234,1.1804,-0.0978,1.1440,-4.4351,0.1022
356.877,3,2.7452,48.14,1.234,2.5188,1.0874,-0.0979,1.1267,-4.3952,0.1021
357.180,3,2.6536,48.95,1.170,2.4709,0.9627,-0.0984,1.1246,-4.4023,0.1016
357.541,3,2.6457,50.13,1.918,2.4803,0.9154,-0.1019,1.0833,-4.3373,0.0981
357.864,3,2.4266,51.95,0.618,2.2810,0.8224,-0.0966,1.1344,-4.4652,0.1034
358.190,3,2.4423,53.65,1.795,2.3006,0.8139,-0.1001,1.0815,-4.3802,0.0999
358.548,3,2.3427,56.96,1.665,2.1578,0.9067,-0.1002,1.0829,-4.4018,0.0998
358.875,3,2.1601,61.17,0.201,1.9133,0.9980,-0.0951,1.1351,-4.4920,0.1049
