frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
434,1787217590.54,2.773,6.697,-0.047,0.012,1,0,0
435,1787217591.54,2.760,6.698,-0.139,0.014,1,0,0
436,1787217592.54,2.747,6.701,-0.238,0.016,1,0,0
437,1787217593.54,2.753,6.699,-0.341,0.015,1,0,0
438,1787217594.54,2.766,6.693,-0.437,0.013,1,0,0
439,1787217595.54,2.777,6.688,-0.511,0.003,1,0,0
440,1787217596.54,2.766,6.693,-0.413,0.013,1,0,0
441,1787217597.54,2.752,6.698,-0.312,0.015,1,0,0
442,1787217598.54,2.752,6.698,-0.204,0.015,1,0,0
443,1787217599.54,2.767,6.696,-0.101,0.013,1,0,0
444,1787217600.54,2.779,6.696,-0.006,0.011,1,0,0
445,1787217601.54,2.772,6.695,0.061,0.080,0,0,0
446,1787217602.54,2.686,6.690,0.063,0.080,0,0,0
447,1787217603.54,2.599,6.684,0.066,0.080,0,0,0
448,1787217604.54,2.520,6.679,0.067,0.042,0,0,0
449,1787217605.54,2.519,6.679,0.151,0.008,1,0,0
450,1787217606.54,2.526,6.680,0.233,0.006,1,0,0
451,1787217607.54,2.533,6.682,0.311,0.004,1,0,0
452,1787217608.54,2.536,6.684,0.385,0.002,1,0,0
453,1787217609.54,2.538,6.684,0.455,0.001,1,0,0
454,1787217610.54,2.538,6.684,0.523,0.001,1,0,0
455,1787217611.54,2.537,6.684,0.592,0.001,1,0,0
456,1787217612.54,2.537,6.683,0.660,0.001,1,0,0
457,1787217613.54,2.535,6.682,0.730,0.003,1,0,0
458,1787217614.54,2.533,6.680,0.804,0.004,1,0,0
459,1787217615.54,2.529,6.675,0.882,0.006,1,0,0
460,1787217616.54,2.525,6.670,0.964,0.008,1,0,0
461,1787217617.54,2.520,6.663,1.051,0.010,1,0,0
462,1787217618.54,2.516,6.653,1.143,0.012,1,0,0
463,1787217619.54,2.511,6.641,1.242,0.014,1,0,0
464,1787217620.54,2.507,6.628,1.346,0.016,1,0,0
465,1787217621.54,2.509,6.640,1.453,0.015,1,0,0
466,1787217622.54,2.510,6.655,1.554,0.013,1,0,0
467,1787217623.54,2.509,6.667,1.648,0.011,1,0,0
468,1787217624.54,2.508,6.676,1.736,0.013,1,0,0
469,1787217625.54,2.475,6.774,2.002,0.233,0,0,0
470,1787217626.54,2.356,7.010,2.031,0.259,0,0,0
471,1787217627.54,2.245,7.246,1.975,0.258,0,253,1
472,1787217628.54,2.145,7.491,2.018,0.261,0,253,1
473,1787217629.54,1.998,7.711,2.325,0.256,0,253,1
474,1787217630.54,1.796,7.876,2.534,0.187,0,253,1
475,1787217631.54,1.732,7.919,2.619,0.003,1,235,0
476,1787217632.54,1.742,7.914,2.709,0.011,1,235,0
477,1787217633.54,1.753,7.909,2.804,0.013,1,216,0
478,1787217634.54,1.767,7.905,2.906,0.015,1,223,0
479,1787217635.54,1.772,7.904,3.015,0.015,1,241,0
480,1787217636.54,1.758,7.905,3.117,0.014,1,247,0
481,1787217637.54,1.668,7.897,-2.996,0.209,0,253,1
482,1787217638.54,1.418,7.844,-2.797,0.188,0,253,1
483,1787217639.54,1.247,7.733,-2.351,0.199,0,253,1
484,1787217640.54,1.129,7.526,-1.813,0.251,0,253,1
485,1787217641.54,1.119,7.388,-1.482,0.001,1,245,0
486,1787217642.54,1.119,7.400,-1.573,0.014,1,206,0
487,1787217643.54,1.119,7.415,-1.672,0.015,1,202,0
488,1787217644.54,1.118,7.412,-1.770,0.015,1,188,0
489,1787217645.54,1.115,7.397,-1.867,0.013,1,182,0
490,1787217646.54,1.110,7.384,-1.959,0.011,1,194,0
491,1787217647.54,1.105,7.374,-2.044,0.009,1,198,0
492,1787217648.54,1.101,7.366,-2.125,0.007,1,206,0
493,1787217649.54,1.097,7.360,-2.200,0.005,1,188,0
494,1787217650.54,1.095,7.357,-2.272,0.004,1,188,0
495,1787217651.54,1.093,7.355,-2.341,0.002,1,194,0
496,1787217652.54,1.092,7.354,-2.406,0.000,1,194,0
497,1787217653.54,1.092,7.354,-2.470,0.000,1,194,0
498,1787217654.54,1.091,7.353,-2.534,0.000,1,201,0
499,1787217655.54,1.091,7.354,-2.598,0.001,1,202,0
500,1787217656.54,1.094,7.355,-2.665,0.003,1,182,0
501,1787217657.54,1.098,7.357,-2.736,0.005,1,182,0
502,1787217658.54,1.105,7.359,-2.811,0.007,1,198,0
503,1787217659.54,1.112,7.362,-2.889,0.009,1,171,0
504,1787217660.54,1.120,7.363,-2.973,0.011,1,165,0
505,1787217661.54,1.126,7.364,-3.022,0.000,1,165,0
506,1787217662.54,1.126,7.364,-3.020,0.000,1,165,0
507,1787217663.54,1.129,7.365,-3.048,0.013,1,165,0
508,1787217664.54,1.142,7.365,3.141,0.015,1,0,0
509,1787217665.54,1.157,7.364,3.039,0.016,1,149,0
510,1787217666.54,1.142,7.367,2.937,0.014,1,0,0
511,1787217667.54,1.131,7.370,2.843,0.012,1,160,0
512,1787217668.54,1.119,7.374,2.755,0.010,1,150,0
513,1787217669.54,1.111,7.378,2.672,0.008,1,165,0
514,1787217670.54,1.103,7.382,2.595,0.006,1,181,0
515,1787217671.54,1.096,7.387,2.512,0.048,0,171,0
516,1787217672.54,0.979,7.513,2.176,0.262,0,0,0
517,1787217673.54,0.844,7.751,2.086,0.262,0,0,0
518,1787217674.54,0.695,7.969,2.215,0.260,0,0,0
519,1787217675.54,0.532,8.173,2.249,0.261,0,0,0
520,1787217676.54,0.375,8.390,2.162,0.260,0,0,0
521,1787217677.54,0.224,8.602,2.215,0.260,0,0,0
522,1787217678.54,0.076,8.811,2.168,0.260,0,0,0
523,1787217679.54,-0.077,9.029,2.154,0.260,0,247,0
524,1787217680.54,-0.209,9.255,2.122,0.262,0,253,1
525,1787217681.54,-0.361,9.461,2.358,0.241,0,253,1
526,1787217682.54,-0.547,9.577,2.854,0.251,0,235,0
527,1787217683.54,-0.813,9.587,-3.025,0.259,0,219,0
528,1787217684.54,-1.071,9.579,2.992,0.259,0,223,0
529,1787217685.54,-1.325,9.626,3.023,0.260,0,194,0
530,1787217686.54,-1.590,9.643,3.120,0.260,0,202,0
531,1787217687.54,-1.857,9.646,3.120,0.260,0,202,0
532,1787217688.54,-2.116,9.628,-2.938,0.256,0,247,0
533,1787217689.54,-2.364,9.545,-2.731,0.259,0,253,1
534,1787217690.54,-2.554,9.423,-2.347,0.205,0,253,1
535,1787217691.54,-2.655,9.273,-1.968,0.071,0,248,0
536,1787217692.54,-2.659,9.265,-1.874,0.011,1,245,0
537,1787217693.54,-2.655,9.279,-1.780,0.013,1,241,0
538,1787217694.54,-2.653,9.291,-1.679,0.015,1,253,1
539,1787217695.54,-2.652,9.301,-1.571,0.016,1,253,1
540,1787217696.54,-2.651,9.287,-1.470,0.010,1,253,1
541,1787217697.54,-2.650,9.279,-1.395,0.009,1,253,1
542,1787217698.54,-2.649,9.272,-1.325,0.008,1,253,1
543,1787217699.54,-2.647,9.264,-1.257,0.007,1,253,1
544,1787217700.54,-2.644,9.257,-1.193,0.006,1,253,1
545,1787217701.54,-2.642,9.252,-1.136,0.005,1,253,1
546,1787217702.54,-2.640,9.249,-1.076,0.004,1,253,1
547,1787217703.54,-2.638,9.245,-1.018,0.003,1,253,1
548,1787217704.54,-2.637,9.243,-0.963,0.002,1,253,1
549,1787217705.54,-2.636,9.242,-0.911,0.001,1,253,1
550,1787217706.54,-2.636,9.242,-0.859,0.000,1,253,1
551,1787217707.54,-2.636,9.242,-0.807,0.000,1,253,1
552,1787217708.54,-2.637,9.242,-0.755,0.001,1,253,1
553,1787217709.54,-2.637,9.243,-0.703,0.000,1,253,1
554,1787217710.54,-2.638,9.243,-0.651,0.001,1,253,1
555,1787217711.54,-2.639,9.244,-0.596,0.001,1,253,1
556,1787217712.54,-2.641,9.246,-0.537,0.004,1,253,1
557,1787217713.54,-2.647,9.249,-0.460,0.006,1,253,1
558,1787217714.54,-2.654,9.252,-0.378,0.008,1,253,1
559,1787217715.54,-2.662,9.254,-0.292,0.010,1,253,1
560,1787217716.54,-2.672,9.257,-0.200,0.012,1,253,1
561,1787217717.54,-2.685,9.259,-0.102,0.014,1,253,1
562,1787217718.54,-2.699,9.260,-0.015,0.012,1,253,1
563,1787217719.54,-2.700,9.260,0.067,0.012,1,253,1
564,1787217720.54,-2.686,9.261,0.147,0.011,1,253,1
565,1787217721.54,-2.677,9.263,0.222,0.009,1,253,1
566,1787217722.54,-2.667,9.266,0.297,0.008,1,253,1
567,1787217723.54,-2.660,9.268,0.361,0.007,1,253,1
568,1787217724.54,-2.652,9.272,0.436,0.008,1,253,1
569,1787217725.54,-2.647,9.274,0.518,0.006,1,253,1
570,1787217726.54,-2.583,9.321,0.677,0.210,0,253,1
571,1787217727.54,-2.386,9.473,0.557,0.210,0,253,1
572,1787217728.54,-2.158,9.542,0.042,0.265,0,202,0
573,1787217729.54,-1.899,9.521,-0.132,0.259,0,202,0
574,1787217730.54,-1.628,9.519,0.101,0.260,0,206,0
575,1787217731.54,-1.358,9.545,0.080,0.260,0,202,0
576,1787217732.54,-1.087,9.557,0.040,0.260,0,202,0
577,1787217733.54,-0.815,9.560,-0.024,0.260,0,223,0
578,1787217734.54,-0.544,9.538,-0.167,0.259,0,226,0
579,1787217735.54,-0.285,9.468,-0.340,0.260,0,226,0
580,1787217736.54,-0.028,9.365,-0.423,0.259,0,164,0
581,1787217737.54,0.213,9.260,-0.410,0.258,0,0,0
582,1787217738.54,0.457,9.149,-0.464,0.261,0,0,0
583,1787217739.54,0.690,9.028,-0.482,0.259,0,0,0
584,1787217740.54,0.930,8.915,-0.438,0.260,0,0,0
585,1787217741.54,1.172,8.794,-0.509,0.263,0,0,0
586,1787217742.54,1.402,8.654,-0.563,0.260,0,151,0
587,1787217743.54,1.622,8.526,-0.514,0.261,0,151,0
588,1787217744.54,1.855,8.387,-0.569,0.260,0,0,0
589,1787217745.54,2.086,8.245,-0.545,0.261,0,202,0
590,1787217746.54,2.311,8.099,-0.626,0.260,0,253,1
591,1787217747.54,2.509,7.926,-0.860,0.264,0,253,1
592,1787217748.54,2.638,7.684,-1.349,0.270,0,222,0
593,1787217749.54,2.643,7.415,-1.651,0.260,0,223,0
594,1787217750.54,2.642,7.149,-1.424,0.260,0,235,0
595,1787217751.54,2.682,6.886,-1.444,0.260,0,213,0
596,1787217752.54,2.710,6.629,-1.478,0.260,0,222,0
597,1787217753.54,2.739,6.366,-1.460,0.260,0,223,0
598,1787217754.54,2.763,6.099,-1.486,0.260,0,223,0
599,1787217755.54,2.789,5.827,-1.474,0.260,0,226,0
600,1787217756.54,2.815,5.623,-1.386,0.087,0,226,0
601,1787217757.54,2.820,5.598,-1.284,0.013,1,235,0
602,1787217758.54,2.824,5.586,-1.189,0.011,1,245,0
603,1787217759.54,2.828,5.577,-1.100,0.009,1,219,0
604,1787217760.54,2.832,5.571,-1.016,0.007,1,241,0
605,1787217761.54,2.836,5.565,-0.935,0.005,1,235,0
606,1787217762.54,2.840,5.560,-0.859,0.004,1,241,0
607,1787217763.54,2.842,5.558,-0.788,0.002,1,241,0
608,1787217764.54,2.842,5.557,-0.719,0.000,1,245,0
609,1787217765.54,2.842,5.558,-0.650,0.000,1,247,0
610,1787217766.54,2.841,5.558,-0.581,0.000,1,247,0
611,1787217767.54,2.841,5.558,-0.514,0.002,1,223,0
612,1787217768.54,2.838,5.560,-0.442,0.003,1,223,0
613,1787217769.54,2.833,5.562,-0.367,0.005,1,223,0
614,1787217770.54,2.829,5.563,-0.289,0.007,1,202,0
615,1787217771.54,2.821,5.565,-0.206,0.009,1,223,0
616,1787217772.54,2.810,5.567,-0.117,0.011,1,198,0
617,1787217773.54,2.797,5.568,-0.023,0.013,1,202,0
618,1787217774.54,2.784,5.568,0.077,0.015,1,182,0
619,1787217775.54,2.838,5.579,0.250,0.178,0,0,0
620,1787217776.54,3.069,5.658,0.388,0.262,0,0,0
621,1787217777.54,3.306,5.784,0.551,0.261,0,0,0
622,1787217778.54,3.545,5.913,0.447,0.260,0,0,0
623,1787217779.54,3.781,6.034,0.537,0.262,0,0,0
624,1787217780.54,4.012,6.175,0.553,0.262,0,158,0
625,1787217781.54,4.250,6.322,0.575,0.262,0,155,0
626,1787217782.54,4.474,6.469,0.577,0.261,0,0,0
627,1787217783.54,4.691,6.627,0.673,0.260,0,0,0
628,1787217784.54,4.908,6.788,0.621,0.262,0,0,0
629,1787217785.54,5.120,6.952,0.698,0.263,0,0,0
630,1787217786.54,5.257,7.074,0.773,0.049,0,0,0
631,1787217787.54,5.263,7.080,0.845,0.001,1,0,0
632,1787217788.54,5.263,7.080,0.913,0.000,1,0,0
633,1787217789.54,5.263,7.080,0.982,0.000,1,0,0
634,1787217790.54,5.263,7.079,1.050,0.000,1,0,0
635,1787217791.54,5.263,7.079,1.119,0.002,1,0,0
636,1787217792.54,5.262,7.077,1.191,0.004,1,0,0
637,1787217793.54,5.261,7.073,1.267,0.006,1,0,0
638,1787217794.54,5.258,7.066,1.347,0.007,1,0,0
639,1787217795.54,5.257,7.058,1.431,0.009,1,0,0
640,1787217796.54,5.256,7.047,1.521,0.011,1,0,0
641,1787217797.54,5.256,7.035,1.615,0.013,1,0,0
642,1787217798.54,5.258,7.018,1.717,0.015,1,0,0
643,1787217799.54,5.258,7.016,1.825,0.015,1,0,0
644,1787217800.54,5.254,7.030,1.927,0.014,1,0,0
645,1787217801.54,5.249,7.041,2.023,0.012,1,0,0
646,1787217802.54,5.244,7.050,2.114,0.010,1,0,0
647,1787217803.54,5.239,7.057,2.199,0.008,1,0,0
648,1787217804.54,5.236,7.061,2.279,0.006,1,0,0
649,1787217805.54,5.232,7.065,2.356,0.004,1,0,0
650,1787217806.54,5.229,7.068,2.475,0.003,1,0,0
651,1787217807.54,5.233,7.066,2.813,0.017,1,0,0
652,1787217808.54,5.255,7.062,3.083,0.011,1,0,0
653,1787217809.54,5.266,7.062,-3.107,0.013,1,0,0
654,1787217810.54,5.280,7.063,-3.008,0.014,1,0,0
655,1787217811.54,5.295,7.066,-2.902,0.016,1,0,0
656,1787217812.54,5.278,7.061,-2.797,0.014,1,0,0
657,1787217813.54,5.266,7.056,-2.699,0.012,1,0,0
658,1787217814.54,5.255,7.050,-2.598,0.051,0,0,0
659,1787217815.54,5.127,6.945,-2.411,0.259,0,0,0
660,1787217816.54,4.931,6.765,-2.358,0.262,0,0,0
661,1787217817.54,4.746,6.582,-2.340,0.263,0,0,0
662,1787217818.54,4.573,6.393,-2.280,0.262,0,236,0
663,1787217819.54,4.410,6.178,-2.119,0.259,0,253,1
664,1787217820.54,4.313,5.935,-1.791,0.270,0,253,1
665,1787217821.54,4.287,5.668,-1.591,0.260,0,247,0
666,1787217822.54,4.277,5.403,-1.650,0.263,0,201,0
667,1787217823.54,4.258,5.133,-1.542,0.262,0,0,0
668,1787217824.54,4.272,4.868,-1.602,0.258,0,0,0
669,1787217825.54,4.246,4.598,-1.637,0.259,0,0,0
670,1787217826.54,4.248,4.346,-1.395,0.263,0,0,0
671,1787217827.54,4.328,4.095,-1.258,0.260,0,0,0
672,1787217828.54,4.364,3.835,-1.534,0.260,0,0,0
673,1787217829.54,4.405,3.577,-1.252,0.260,0,0,0
674,1787217830.54,4.486,3.333,-1.265,0.260,0,0,0
675,1787217831.54,4.544,3.084,-1.336,0.260,0,0,0
676,1787217832.54,4.610,2.819,-1.290,0.260,0,0,0
677,1787217833.54,4.680,2.565,-1.309,0.260,0,0,0
678,1787217834.54,4.741,2.308,-1.323,0.260,0,0,0
679,1787217835.54,4.806,2.047,-1.315,0.260,0,0,0
680,1787217836.54,4.875,1.795,-1.302,0.260,0,0,0
681,1787217837.54,4.938,1.533,-1.354,0.260,0,0,0
682,1787217838.54,5.005,1.269,-1.318,0.260,0,0,0
683,1787217839.54,5.075,1.010,-1.349,0.260,0,0,0
684,1787217840.54,5.142,0.756,-1.304,0.260,0,0,0
685,1787217841.54,5.204,0.507,-1.356,0.260,0,0,0
686,1787217842.54,5.271,0.255,-1.330,0.260,0,0,0
687,1787217843.54,5.345,-0.006,-1.308,0.260,0,0,0
688,1787217844.54,5.415,-0.267,-1.345,0.260,0,0,0
689,1787217845.54,5.486,-0.524,-1.289,0.260,0,0,0
690,1787217846.54,5.560,-0.776,-1.328,0.260,0,0,0
691,1787217847.54,5.628,-1.029,-1.320,0.260,0,0,0
692,1787217848.54,5.698,-1.280,-1.327,0.260,0,0,0
693,1787217849.54,5.764,-1.540,-1.316,0.260,0,0,0
694,1787217850.54,5.840,-1.793,-1.256,0.260,0,0,0
695,1787217851.54,5.919,-2.048,-1.306,0.260,0,0,0
696,1787217852.54,5.990,-2.302,-1.298,0.260,0,0,0
697,1787217853.54,6.061,-2.550,-1.241,0.260,0,0,0
698,1787217854.54,6.142,-2.792,-1.277,0.260,0,0,0
699,1787217855.54,6.217,-3.051,-1.268,0.260,0,0,0
700,1787217856.54,6.293,-3.305,-1.242,0.260,0,0,0
701,1787217857.54,6.376,-3.562,-1.258,0.260,0,0,0
702,1787217858.54,6.452,-3.818,-1.237,0.260,0,0,0
703,1787217859.54,6.511,-4.074,-1.556,0.249,0,0,0
704,1787217860.54,6.486,-4.327,-1.683,0.259,0,0,0
705,1787217861.54,6.484,-4.542,-1.408,0.158,0,0,0
706,1787217862.54,6.576,-4.737,-0.969,0.244,0,0,0
707,1787217863.54,6.675,-4.898,-1.203,0.205,0,0,0
708,1787217864.54,6.704,-5.144,-1.634,0.251,0,0,0
709,1787217865.54,6.659,-5.403,-1.778,0.259,0,0,0
710,1787217866.54,6.635,-5.622,-1.574,0.112,0,0,0
711,1787217867.54,6.635,-5.648,-1.484,0.011,1,0,0
712,1787217868.54,6.634,-5.635,-1.390,0.013,1,0,0
713,1787217869.54,6.631,-5.623,-1.288,0.015,1,0,0
714,1787217870.54,6.630,-5.619,-1.180,0.015,1,0,0
715,1787217871.54,6.635,-5.631,-1.077,0.014,1,0,0
716,1787217872.54,6.642,-5.643,-0.981,0.012,1,0,0
717,1787217873.54,6.648,-5.651,-0.890,0.010,1,0,0
718,1787217874.54,6.652,-5.655,-0.805,0.008,1,0,0
719,1787217875.54,6.657,-5.660,-0.725,0.006,1,0,0
720,1787217876.54,6.661,-5.664,-0.648,0.004,1,0,0
721,1787217877.54,6.664,-5.666,-0.574,0.002,1,0,0
722,1787217878.54,6.665,-5.666,-0.504,0.000,1,0,0
723,1787217879.54,6.665,-5.666,-0.436,0.000,1,0,0
724,1787217880.54,6.664,-5.666,-0.367,0.001,1,0,0
725,1787217881.54,6.663,-5.666,-0.299,0.001,1,0,0
726,1787217882.54,6.661,-5.665,-0.228,0.003,1,0,0
727,1787217883.54,6.657,-5.664,-0.154,0.005,1,0,0
728,1787217884.54,6.653,-5.664,-0.075,0.007,1,0,0
729,1787217885.54,6.646,-5.664,0.008,0.009,1,0,0
730,1787217886.54,6.765,-5.642,0.251,0.247,0,0,0
731,1787217887.54,7.020,-5.570,0.266,0.261,0,0,0
732,1787217888.54,7.278,-5.488,0.337,0.260,0,0,0
733,1787217889.54,7.532,-5.397,0.360,0.260,0,0,0
734,1787217890.54,7.778,-5.311,0.320,0.260,0,158,0
735,1787217891.54,8.037,-5.229,0.280,0.261,0,198,0
736,1787217892.54,8.288,-5.182,0.105,0.259,0,202,0
737,1787217893.54,8.550,-5.173,-0.060,0.256,0,182,0
738,1787217894.54,8.810,-5.202,-0.160,0.263,0,188,0
739,1787217895.54,9.071,-5.250,-0.135,0.259,0,0,0
740,1787217896.54,9.281,-5.275,-0.145,0.102,0,0,0
741,1787217897.54,9.305,-5.279,-0.215,0.002,1,0,0
742,1787217898.54,9.307,-5.279,-0.281,0.001,1,0,0
743,1787217899.54,9.307,-5.279,-0.345,0.001,1,0,0
744,1787217900.54,9.308,-5.280,-0.410,0.001,1,0,0
745,1787217901.54,9.308,-5.280,-0.473,0.001,1,0,0
746,1787217902.54,9.306,-5.279,-0.539,0.003,1,0,0
747,1787217903.54,9.303,-5.277,-0.609,0.004,1,0,0
748,1787217904.54,9.298,-5.273,-0.683,0.006,1,0,0
749,1787217905.54,9.292,-5.267,-0.760,0.008,1,0,0
750,1787217906.54,9.286,-5.261,-0.843,0.010,1,0,0
751,1787217907.54,9.279,-5.253,-0.930,0.012,1,0,0
752,1787217908.54,9.272,-5.242,-1.023,0.014,1,0,0
753,1787217909.54,9.264,-5.228,-1.124,0.016,1,0,0
754,1787217910.54,9.268,-5.238,-1.226,0.015,1,0,0
755,1787217911.54,9.272,-5.250,-1.322,0.013,1,0,0
756,1787217912.54,9.274,-5.262,-1.411,0.011,1,0,0
757,1787217913.54,9.276,-5.273,-1.495,0.009,1,0,0
758,1787217914.54,9.276,-5.280,-1.571,0.007,1,0,0
759,1787217915.54,9.276,-5.285,-1.646,0.005,1,0,0
760,1787217916.54,9.275,-5.289,-1.717,0.003,1,0,0
761,1787217917.54,9.275,-5.292,-1.775,0.002,1,0,0
762,1787217918.54,9.275,-5.293,-1.839,0.000,1,0,0
763,1787217919.54,9.275,-5.293,-1.903,0.000,1,0,0
764,1787217920.54,9.274,-5.293,-1.967,0.000,1,0,0
765,1787217921.54,9.275,-5.292,-2.031,0.002,1,0,0
766,1787217922.54,9.276,-5.290,-2.099,0.003,1,0,0
767,1787217923.54,9.278,-5.286,-2.170,0.005,1,0,0
768,1787217924.54,9.282,-5.282,-2.246,0.007,1,0,0
769,1787217925.54,9.286,-5.277,-2.326,0.009,1,0,0
770,1787217926.54,9.292,-5.271,-2.410,0.011,1,0,0
771,1787217927.54,9.302,-5.263,-2.501,0.013,1,0,0
772,1787217928.54,9.313,-5.256,-2.597,0.015,1,0,0
773,1787217929.54,9.266,-5.278,-2.734,0.173,0,0,0
774,1787217930.54,9.036,-5.354,-2.938,0.259,0,248,0
775,1787217931.54,8.804,-5.348,2.914,0.259,0,253,1
776,1787217932.54,8.567,-5.277,2.871,0.150,0,253,1
777,1787217933.54,8.517,-5.264,2.957,0.001,1,253,1
778,1787217934.54,8.518,-5.264,3.029,0.003,1,253,1
779,1787217935.54,8.522,-5.265,3.104,0.005,1,253,1
780,1787217936.54,8.528,-5.265,-3.099,0.007,1,247,0
781,1787217937.54,8.535,-5.264,-3.014,0.009,1,253,1
782,1787217938.54,8.539,-5.264,-2.912,0.053,0,253,1
783,1787217939.54,8.385,-5.322,-2.715,0.259,0,253,1
784,1787217940.54,8.156,-5.456,-2.437,0.256,0,253,1
785,1787217941.54,8.004,-5.640,-2.096,0.252,0,226,0
786,1787217942.54,7.903,-5.882,-1.881,0.260,0,165,0
787,1787217943.54,7.821,-6.125,-1.909,0.260,0,0,0
788,1787217944.54,7.735,-6.376,-1.893,0.260,0,0,0
789,1787217945.54,7.651,-6.626,-1.918,0.260,0,0,0
790,1787217946.54,7.535,-6.866,-2.092,0.261,0,0,0
791,1787217947.54,7.413,-7.102,-2.008,0.261,0,188,0
792,1787217948.54,7.320,-7.351,-1.861,0.260,0,253,1
793,1787217949.54,7.233,-7.600,-2.050,0.227,0,253,1
794,1787217950.54,7.064,-7.786,-2.611,0.261,0,226,0
795,1787217951.54,6.821,-7.869,-3.018,0.246,0,223,0
796,1787217952.54,6.568,-7.858,2.957,0.260,0,219,0
797,1787217953.54,6.311,-7.798,2.881,0.260,0,219,0
798,1787217954.54,6.055,-7.729,2.870,0.261,0,0,0
799,1787217955.54,5.790,-7.655,2.870,0.260,0,0,0
800,1787217956.54,5.654,-7.620,2.932,0.009,1,0,0
801,1787217957.54,5.654,-7.620,3.000,0.001,1,0,0
802,1787217958.54,5.655,-7.620,3.071,0.003,1,0,0
803,1787217959.54,5.659,-7.620,-3.137,0.004,1,0,0
804,1787217960.54,5.665,-7.620,-3.059,0.006,1,0,0
805,1787217961.54,5.672,-7.619,-2.976,0.008,1,0,0
806,1787217962.54,5.682,-7.617,-2.889,0.010,1,0,0
807,1787217963.54,5.691,-7.614,-2.796,0.012,1,0,0
808,1787217964.54,5.602,-7.666,-2.524,0.227,0,0,0
809,1787217965.54,5.384,-7.810,-2.686,0.259,0,0,0
810,1787217966.54,5.144,-7.928,-2.548,0.260,0,0,0
811,1787217967.54,4.953,-8.108,-2.339,0.259,0,0,0
812,1787217968.54,4.754,-8.286,-2.465,0.260,0,0,0
813,1787217969.54,4.548,-8.463,-2.405,0.261,0,0,0
814,1787217970.54,4.358,-8.644,-2.397,0.259,0,0,0
815,1787217971.54,4.192,-8.806,-2.312,0.138,0,0,0
816,1787217972.54,4.163,-8.839,-2.222,0.009,1,0,0
817,1787217973.54,4.158,-8.846,-2.137,0.007,1,0,0
818,1787217974.54,4.155,-8.852,-2.058,0.006,1,0,0
819,1787217975.54,4.153,-8.856,-1.982,0.004,1,0,0
820,1787217976.54,4.152,-8.859,-1.910,0.002,1,0,0
821,1787217977.54,4.151,-8.860,-1.841,0.000,1,0,0
822,1787217978.54,4.151,-8.859,-1.772,0.000,1,0,0
823,1787217979.54,4.151,-8.858,-1.703,0.000,1,0,0
824,1787217980.54,4.152,-8.858,-1.635,0.001,1,0,0
825,1787217981.54,4.152,-8.856,-1.563,0.003,1,0,0
826,1787217982.54,4.151,-8.852,-1.488,0.005,1,0,0
827,1787217983.54,4.151,-8.846,-1.408,0.007,1,0,0
828,1787217984.54,4.149,-8.838,-1.325,0.009,1,0,0
829,1787217985.54,4.146,-8.829,-1.237,0.014,1,0,0
830,1787217986.54,4.211,-8.943,-0.966,0.260,0,0,0
831,1787217987.54,4.342,-9.169,-1.181,0.257,0,0,0
832,1787217988.54,4.443,-9.380,-0.946,0.260,0,0,0
833,1787217989.54,4.613,-9.551,-0.750,0.218,0,0,0
834,1787217990.54,4.748,-9.741,-1.157,0.255,0,182,0
835,1787217991.54,4.840,-9.950,-1.040,0.217,0,236,0
836,1787217992.54,5.019,-10.145,-0.741,0.259,0,241,0
837,1787217993.54,5.215,-10.319,-0.694,0.260,0,241,0
838,1787217994.54,5.409,-10.499,-0.770,0.261,0,225,0
839,1787217995.54,5.599,-10.684,-0.846,0.252,0,241,0
840,1787217996.54,5.700,-10.886,-1.407,0.213,0,223,0
841,1787217997.54,5.688,-11.127,-1.826,0.195,0,213,0
842,1787217998.54,5.575,-11.346,-2.237,0.265,0,225,0
843,1787217999.54,5.398,-11.543,-2.368,0.260,0,241,0
844,1787218000.54,5.215,-11.738,-2.266,0.261,0,225,0
845,1787218001.54,5.034,-11.930,-2.438,0.261,0,223,0
846,1787218002.54,4.816,-12.038,-2.955,0.207,0,241,0
847,1787218003.54,4.581,-12.031,2.898,0.239,0,247,0
848,1787218004.54,4.341,-11.918,2.515,0.270,0,253,1
849,1787218005.54,4.142,-11.750,2.395,0.259,0,253,1
850,1787218006.54,3.984,-11.572,2.221,0.123,0,253,1
851,1787218007.54,3.961,-11.540,2.118,0.014,1,253,1
852,1787218008.54,3.956,-11.532,2.045,0.010,1,253,1
853,1787218009.54,3.953,-11.525,1.978,0.009,1,253,1
854,1787218010.54,3.950,-11.518,1.914,0.007,1,253,1
855,1787218011.54,3.948,-11.512,1.853,0.006,1,253,1
856,1787218012.54,3.947,-11.506,1.794,0.005,1,253,1
857,1787218013.54,3.945,-11.500,1.738,0.004,1,253,1
858,1787218014.54,3.945,-11.497,1.684,0.003,1,253,1
859,1787218015.54,3.945,-11.494,1.633,0.002,1,253,1
860,1787218016.54,3.945,-11.493,1.583,0.001,1,253,1
861,1787218017.54,3.945,-11.493,1.535,0.000,1,253,1
862,1787218018.54,3.945,-11.492,1.489,0.001,1,253,1
863,1787218019.54,3.945,-11.492,1.440,0.000,1,253,1
864,1787218020.54,3.945,-11.491,1.393,0.000,1,253,1
865,1787218021.54,3.945,-11.492,1.346,0.001,1,253,1
866,1787218022.54,3.944,-11.494,1.297,0.002,1,253,1
