t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
225.602,5,2.3432,53.96,0.059,2.1602,0.9030,-0.0944,-3.6742,-3.9769,0.1056
225.928,5,2.3049,50.88,0.062,2.2241,0.5975,-0.0942,-3.6759,-3.9774,0.1058
226.270,5,2.2595,50.22,0.114,2.2392,0.2871,-0.0942,-3.6678,-3.9773,0.1058
226.600,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6812,-4.0421,0.1059
226.934,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6812,-4.0417,0.1059
227.273,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6811,-4.0415,0.1059
227.608,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6810,-4.0408,0.1059
227.935,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6810,-4.0406,0.1059
228.266,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6811,-4.0413,0.1059
228.604,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6811,-4.0416,0.1059
228.934,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6812,-4.0420,0.1059
229.271,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6813,-4.0425,0.1059
229.602,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6814,-4.0431,0.1059
229.935,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6814,-4.0436,0.1059
230.278,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6814,-4.0434,0.1059
230.602,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6815,-4.0441,0.1059
230.935,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6815,-4.0441,0.1059
231.262,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6816,-4.0446,0.1059
231.599,5,2.2591,49.88,0.137,2.2469,0.2153,-0.0941,-3.6818,-4.0463,0.1059
231.937,5,2.2592,49.88,0.205,2.2472,0.2131,-0.0941,-3.6726,-4.0460,0.1059
232.268,5,2.2812,49.88,0.113,2.2691,0.2153,-0.0941,-3.6791,-4.0462,0.1059
232.607,5,2.3050,48.88,0.120,2.2932,0.2136,-0.0940,-3.6845,-4.0437,0.1060
232.931,5,2.3050,48.88,0.120,2.2932,0.2136,-0.0940,-3.6684,-4.0481,0.1060
233.258,5,2.3279,48.88,0.130,2.3162,0.2136,-0.0939,-3.6741,-4.0473,0.1061
233.594,5,2.3531,47.90,0.140,2.3414,0.2148,-0.0939,-3.6818,-4.0463,0.1061
233.927,5,2.3534,47.88,0.171,2.3418,0.2138,-0.0939,-3.6666,-4.0489,0.1061
234.231,5,2.4081,47.90,0.537,2.3965,0.2161,-0.0959,-3.7030,-4.0426,0.1041
234.594,5,2.4300,46.88,0.214,2.4184,0.2169,-0.0957,-3.7061,-4.0440,0.1043
234.929,5,2.4299,46.90,0.176,2.4184,0.2156,-0.0958,-3.6893,-4.0454,0.1042
235.229,5,2.4737,45.88,0.167,2.4620,0.2187,-0.0980,-3.7175,-4.0428,0.1020
235.595,5,2.5102,44.90,0.027,2.4986,0.2207,-0.0980,-3.7402,-4.0411,0.1020
235.918,5,2.5109,44.88,0.065,2.4994,0.2195,-0.0980,-3.7247,-4.0442,0.1020
236.230,5,2.5099,44.90,0.023,2.4986,0.2162,-0.0980,-3.7042,-4.0457,0.1020
236.593,5,2.5663,43.88,0.031,2.5550,0.2202,-0.0980,-3.7437,-4.0414,0.1020
236.919,5,2.5663,43.88,0.031,2.5550,0.2202,-0.0980,-3.7270,-4.0458,0.1020
237.225,5,2.5679,43.88,0.050,2.5568,0.2177,-0.0980,-3.7111,-4.0473,0.1020
237.591,5,2.5768,44.27,0.281,2.5657,0.2182,-0.0979,-3.7025,-4.0509,0.1021
237.919,5,2.6233,42.88,0.091,2.6159,0.1714,-0.0979,-3.7417,-4.0422,0.1021
238.227,5,2.5639,43.88,0.083,2.5542,-0.2012,-0.0980,-3.7173,-4.0485,0.1020
238.580,5,2.5337,44.88,0.076,2.4712,-0.5508,-0.0980,-3.7242,-4.0489,0.1020
238.930,5,2.4704,46.88,0.001,2.3649,-0.7081,-0.0938,-3.6866,-4.0462,0.1062
239.237,5,2.4704,46.88,0.001,2.3649,-0.7081,-0.0938,-3.6868,-4.0473,0.1062
239.585,5,2.4704,46.88,0.001,2.3649,-0.7081,-0.0938,-3.6868,-4.0476,0.1062
239.917,5,2.4704,46.88,0.001,2.3649,-0.7081,-0.0938,-3.6868,-4.0477,0.1062
240.232,5,2.4704,46.88,0.001,2.3649,-0.7081,-0.0938,-3.6869,-4.0478,0.1062
240.582,5,2.4481,48.88,0.000,2.2681,-0.9164,-0.0941,-3.6555,-4.0279,0.1059
276.879,5,2.0627,60.88,0.005,1.8363,0.9348,-0.0952,-3.6827,-4.0606,0.1048
277.214,5,2.0305,58.88,0.085,1.9130,0.6739,-0.0950,-3.6873,-4.0732,0.1050
277.528,5,1.9997,57.88,0.091,1.9478,0.4425,-0.0949,-3.6939,-4.0816,0.1051
277.878,5,1.9510,59.01,0.187,1.9350,0.2305,-0.0949,-3.6848,-4.0728,0.1051
278.217,5,1.8987,60.18,0.084,1.8959,0.0403,-0.0951,-3.6723,-4.0649,0.1049
278.525,5,1.8771,60.88,0.213,1.8697,-0.1372,-0.0951,-3.6804,-4.0717,0.1049
278.884,5,1.8519,62.90,0.106,1.8236,-0.3085,-0.0953,-3.6909,-4.0537,0.1047
279.206,5,1.8110,66.27,0.103,1.7467,-0.4686,-0.0955,-3.6844,-4.0488,0.1045
279.530,5,1.7802,70.05,0.054,1.6593,-0.6375,-0.0957,-3.6887,-4.0481,0.1043
