t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
584.964,5,3.8181,31.92,1.011,3.6627,1.0739,-0.0969,1.7343,-6.5368,0.1031
585.265,5,4.0549,29.68,0.045,3.8940,1.1271,-0.0956,2.0552,-6.5485,0.1044
585.637,5,3.9778,29.71,0.055,3.8378,1.0417,-0.0970,2.0685,-6.5624,0.1030
585.958,5,3.8824,30.71,0.170,3.7414,1.0322,-0.0964,2.0645,-6.5509,0.1036
586.267,5,3.7636,31.77,0.114,3.6227,1.0156,-0.0952,2.0372,-6.5531,0.1048
586.611,5,3.6951,32.83,0.118,3.5317,1.0825,-0.0960,2.0521,-6.5485,0.1040
586.957,5,3.6750,32.80,0.118,3.5213,1.0473,-0.0970,2.1125,-6.5607,0.1030
587.272,5,3.5752,33.86,0.087,3.4163,1.0496,-0.0972,2.0972,-6.5626,0.1028
587.635,5,3.4639,34.85,0.151,3.3042,1.0351,-0.0974,2.0536,-6.4993,0.1026
587.957,5,3.3660,36.90,0.099,3.1797,1.1001,-0.0965,2.0389,-6.4879,0.1035
588.265,5,3.2728,38.90,0.124,3.0542,1.1722,-0.0956,2.0273,-6.4902,0.1044
588.628,5,3.2454,39.89,0.173,2.9918,1.2537,-0.0974,2.0799,-6.4839,0.1026
588.961,5,3.1784,40.89,0.066,2.9367,1.2117,-0.0968,2.0968,-6.4962,0.1032
589.270,5,3.0495,42.90,0.179,2.8049,1.1928,-0.0970,2.0523,-6.4949,0.1030
589.630,5,2.9588,45.90,0.167,2.6734,1.2641,-0.0959,2.0393,-6.4974,0.1041
621.259,4,3.0617,43.88,0.078,2.7703,-1.2998,-0.0977,7.0301,-4.3401,0.1023
621.574,4,2.9188,44.90,0.144,2.6847,-1.1413,-0.0962,6.9794,-4.3460,0.1038
621.925,4,2.8815,44.90,0.061,2.6672,-1.0859,-0.0976,7.0274,-4.3557,0.1024
622.262,4,2.7916,46.91,0.170,2.5660,-1.0951,-0.0974,7.0199,-4.3648,0.1026
622.571,4,2.6681,50.92,0.373,2.4099,-1.1412,-0.0938,6.9771,-4.3757,0.1062
651.561,4,3.9480,30.21,1.113,3.9200,-0.4616,-0.0854,6.7822,-4.4180,0.1146
651.875,4,3.7902,32.10,1.443,3.6236,-1.1079,-0.0881,6.6012,-4.3863,0.1119
