frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
429,1787209949.52,5.012,3.034,1.900,0.262,0,0,0
430,1787209950.52,4.913,3.276,1.966,0.261,0,0,0
431,1787209951.52,4.809,3.515,1.972,0.260,0,0,0
432,1787209952.52,4.702,3.753,1.985,0.259,0,254,1
433,1787209953.52,4.592,3.989,2.012,0.259,0,254,1
434,1787209954.52,4.486,4.215,2.005,0.259,0,253,1
435,1787209955.52,4.375,4.446,2.031,0.260,0,202,0
436,1787209956.52,4.275,4.674,1.996,0.262,0,253,1
437,1787209957.52,4.149,4.897,2.137,0.261,0,254,1
438,1787209958.52,4.016,5.119,2.093,0.260,0,254,1
439,1787209959.52,3.880,5.336,2.176,0.261,0,254,1
440,1787209960.52,3.738,5.545,2.175,0.227,0,254,1
441,1787209961.52,3.677,5.628,2.242,0.001,1,254,1
442,1787209962.52,3.676,5.628,2.308,0.000,1,254,1
443,1787209963.52,3.677,5.627,2.375,0.001,1,254,1
444,1787209964.52,3.677,5.627,2.441,0.000,1,254,1
445,1787209965.52,3.677,5.626,2.508,0.002,1,254,1
446,1787209966.52,3.677,5.623,2.579,0.004,1,254,1
447,1787209967.52,3.677,5.620,2.636,0.004,1,254,1
448,1787209968.52,3.677,5.615,2.694,0.005,1,254,1
449,1787209969.52,3.677,5.609,2.754,0.006,1,254,1
450,1787209970.52,3.678,5.603,2.817,0.007,1,254,1
451,1787209971.52,3.678,5.592,2.903,0.012,1,254,1
452,1787209972.52,3.678,5.580,2.997,0.014,1,254,1
453,1787209973.52,3.678,5.565,3.098,0.015,1,254,1
454,1787209974.52,3.678,5.550,-3.080,0.015,1,254,1
455,1787209975.52,3.678,5.535,-2.980,0.013,1,254,1
456,1787209976.52,3.678,5.523,-2.887,0.011,1,254,1
457,1787209977.52,3.678,5.513,-2.800,0.009,1,254,1
458,1787209978.52,3.677,5.505,-2.717,0.007,1,254,1
459,1787209979.52,3.677,5.498,-2.639,0.005,1,254,1
460,1787209980.52,3.677,5.494,-2.565,0.004,1,254,1
461,1787209981.52,3.677,5.492,-2.537,0.000,1,254,1
462,1787209982.52,3.677,5.492,-2.537,0.000,1,254,1
463,1787209983.52,3.677,5.491,-2.502,0.002,1,254,1
464,1787209984.52,3.677,5.490,-2.449,0.000,1,254,1
465,1787209985.52,3.677,5.490,-2.400,0.000,1,254,1
466,1787209986.52,3.677,5.490,-2.349,0.000,1,254,1
467,1787209987.52,3.677,5.491,-2.299,0.000,1,254,1
468,1787209988.52,3.677,5.491,-2.250,0.001,1,254,1
469,1787209989.52,3.679,5.491,-2.199,0.002,1,254,1
470,1787209990.52,3.681,5.491,-2.146,0.003,1,254,1
471,1787209991.52,3.684,5.491,-2.092,0.004,1,254,1
472,1787209992.52,3.690,5.491,-2.020,0.007,1,254,1
473,1787209993.52,3.697,5.491,-1.939,0.009,1,254,1
474,1787209994.52,3.707,5.426,-1.674,0.188,0,254,1
475,1787209995.52,3.723,5.217,-1.579,0.130,0,254,1
476,1787209996.52,3.711,5.177,-1.697,0.046,0,254,1
477,1787209997.52,3.664,5.029,-2.120,0.249,0,254,1
478,1787209998.52,3.513,4.821,-2.221,0.259,0,254,1
479,1787209999.52,3.358,4.619,-2.309,0.261,0,254,1
480,1787210000.52,3.160,4.456,-2.641,0.270,0,254,1
481,1787210001.52,2.965,4.337,3.104,0.241,0,254,1
482,1787210002.52,2.726,4.350,2.618,0.247,0,254,1
483,1787210003.52,2.516,4.496,2.490,0.259,0,254,1
484,1787210004.52,2.301,4.641,2.572,0.261,0,254,1
485,1787210005.52,2.078,4.772,2.647,0.260,0,254,1
486,1787210006.52,1.849,4.896,2.628,0.263,0,254,1
487,1787210007.52,1.714,4.987,2.451,0.036,0,254,1
488,1787210008.52,1.712,4.989,2.385,0.001,1,254,1
489,1787210009.52,1.712,4.989,2.317,0.001,1,254,1
490,1787210010.52,1.712,4.989,2.251,0.001,1,254,1
491,1787210011.52,1.710,4.996,2.167,0.059,0,254,1
492,1787210012.52,1.693,5.044,1.972,0.043,0,253,1
493,1787210013.52,1.697,5.086,1.815,0.049,0,254,1
494,1787210014.52,1.705,5.126,1.696,0.000,1,254,1
495,1787210015.52,1.705,5.126,1.696,0.000,1,254,1
496,1787210016.52,1.695,5.126,1.858,0.027,0,254,1
497,1787210017.52,1.670,5.127,2.155,0.013,1,253,1
498,1787210018.52,1.667,5.127,2.313,0.000,1,253,1
499,1787210019.52,1.667,5.127,2.356,0.000,1,253,1
500,1787210020.52,1.667,5.127,2.406,0.000,1,253,1
501,1787210021.52,1.668,5.127,2.463,0.001,1,253,1
502,1787210022.52,1.668,5.125,2.532,0.003,1,253,1
503,1787210023.52,1.668,5.121,2.604,0.005,1,253,1
504,1787210024.52,1.668,5.116,2.680,0.006,1,253,1
505,1787210025.52,1.668,5.108,2.760,0.008,1,253,1
506,1787210026.52,1.668,5.099,2.845,0.010,1,253,1
507,1787210027.52,1.645,5.087,2.997,0.095,0,253,1
508,1787210028.52,1.436,5.068,-3.113,0.247,0,149,0
509,1787210029.52,1.193,5.084,2.950,0.260,0,0,0
510,1787210030.52,0.935,5.115,-3.045,0.259,0,0,0
511,1787210031.52,0.676,5.096,-3.074,0.260,0,0,0
512,1787210032.52,0.416,5.093,3.123,0.260,0,0,0
513,1787210033.52,0.156,5.092,-3.130,0.260,0,0,0
514,1787210034.52,-0.104,5.091,3.135,0.260,0,0,0
515,1787210035.52,-0.364,5.089,3.119,0.260,0,0,0
516,1787210036.52,-0.624,5.089,3.134,0.260,0,0,0
517,1787210037.52,-0.884,5.092,3.044,0.260,0,253,1
518,1787210038.52,-1.132,5.132,2.846,0.260,0,254,1
519,1787210039.52,-1.378,5.219,2.802,0.259,0,254,1
520,1787210040.52,-1.627,5.294,2.850,0.259,0,254,1
521,1787210041.52,-1.877,5.360,2.943,0.259,0,254,1
522,1787210042.52,-2.131,5.421,2.842,0.261,0,254,1
523,1787210043.52,-2.359,5.521,2.558,0.255,0,254,1
524,1787210044.52,-2.567,5.666,2.540,0.257,0,253,1
525,1787210045.52,-2.696,5.751,2.573,0.035,0,247,0
526,1787210046.52,-2.650,5.721,2.573,0.080,0,253,1
527,1787210047.52,-2.582,5.678,2.573,0.080,0,253,1
528,1787210048.52,-2.515,5.635,2.573,0.080,0,254,1
529,1787210049.52,-2.461,5.600,2.573,0.000,1,254,1
530,1787210050.52,-2.461,5.600,2.573,0.000,1,254,1
531,1787210051.52,-2.461,5.600,2.573,0.000,1,254,1
532,1787210052.52,-2.537,5.649,2.573,0.212,0,254,1
533,1787210053.52,-2.757,5.773,2.704,0.260,0,206,0
534,1787210054.52,-3.008,5.866,-3.120,0.269,0,0,0
535,1787210055.52,-3.261,5.862,-2.738,0.242,0,0,0
536,1787210056.52,-3.476,5.736,-2.410,0.259,0,0,0
537,1787210057.52,-3.650,5.544,-2.206,0.261,0,0,0
538,1787210058.52,-3.786,5.318,-1.984,0.264,0,0,0
539,1787210059.52,-3.883,5.070,-1.656,0.271,0,0,0
540,1787210060.52,-3.898,4.811,-1.452,0.260,0,0,0
541,1787210061.52,-3.886,4.551,-1.559,0.260,0,0,0
542,1787210062.52,-3.884,4.291,-1.560,0.260,0,0,0
543,1787210063.52,-3.890,4.031,-1.589,0.260,0,0,0
544,1787210064.52,-3.886,3.771,-1.554,0.260,0,0,0
545,1787210065.52,-3.889,3.512,-1.563,0.260,0,0,0
546,1787210066.52,-3.880,3.252,-1.533,0.260,0,0,0
547,1787210067.52,-3.878,2.992,-1.548,0.260,0,202,0
548,1787210068.52,-3.878,2.732,-1.556,0.260,0,253,1
549,1787210069.52,-3.871,2.472,-1.566,0.260,0,254,1
550,1787210070.52,-3.873,2.212,-1.577,0.260,0,254,1
551,1787210071.52,-3.871,1.952,-1.589,0.260,0,254,1
552,1787210072.52,-3.881,1.692,-1.668,0.260,0,254,1
553,1787210073.52,-3.921,1.434,-1.719,0.260,0,254,1
554,1787210074.52,-3.943,1.175,-1.649,0.260,0,254,1
555,1787210075.52,-3.983,0.919,-1.814,0.259,0,254,1
556,1787210076.52,-4.058,0.669,-1.890,0.262,0,254,1
557,1787210077.52,-4.135,0.420,-1.879,0.260,0,-1,0
558,1787210078.52,-4.209,0.171,-1.791,0.260,0,0,0
559,1787210079.52,-4.253,-0.061,-1.593,0.150,0,0,0
560,1787210080.52,-4.261,-0.105,-1.440,0.012,1,0,0
561,1787210081.52,-4.249,-0.105,-1.350,0.009,1,0,0
562,1787210082.52,-4.241,-0.105,-1.282,0.008,1,0,0
563,1787210083.52,-4.233,-0.105,-1.218,0.007,1,0,0
564,1787210084.52,-4.238,-0.105,-1.262,0.008,1,0,0
565,1787210085.52,-4.246,-0.105,-1.328,0.009,1,0,0
566,1787210086.52,-4.257,-0.105,-1.415,0.013,1,0,0
567,1787210087.52,-4.254,-0.105,-1.378,0.013,1,0,0
568,1787210088.52,-4.245,-0.105,-1.304,0.008,1,0,0
569,1787210089.52,-4.237,-0.105,-1.238,0.007,1,0,0
570,1787210090.52,-4.239,-0.105,-1.257,0.007,1,0,0
571,1787210091.52,-4.247,-0.105,-1.323,0.009,1,0,0
572,1787210092.52,-4.258,-0.105,-1.408,0.013,1,0,0
573,1787210093.52,-4.259,-0.105,-1.409,0.013,1,0,0
574,1787210094.52,-4.249,-0.105,-1.326,0.009,1,0,0
575,1787210095.52,-4.241,-0.105,-1.260,0.008,1,0,0
576,1787210096.52,-4.239,-0.105,-1.252,0.007,1,0,0
577,1787210097.52,-4.247,-0.105,-1.318,0.008,1,0,0
578,1787210098.52,-4.258,-0.105,-1.401,0.013,1,0,0
579,1787210099.52,-4.265,-0.105,-1.440,0.011,1,0,0
580,1787210100.52,-4.256,-0.105,-1.359,0.011,1,0,0
581,1787210101.52,-4.247,-0.105,-1.289,0.008,1,0,0
582,1787210102.52,-4.239,-0.105,-1.225,0.007,1,0,0
583,1787210103.52,-4.236,-0.105,-1.192,0.006,1,0,0
584,1787210104.52,-4.242,-0.105,-1.256,0.007,1,0,0
585,1787210105.52,-4.250,-0.105,-1.322,0.009,1,0,0
586,1787210106.52,-4.259,-0.105,-1.387,0.003,1,0,0
587,1787210107.52,-4.250,-0.105,-1.311,0.008,1,0,0
588,1787210108.52,-4.244,-0.105,-1.258,0.002,1,0,0
589,1787210109.52,-4.252,-0.105,-1.324,0.009,1,0,0
590,1787210110.52,-4.261,-0.105,-1.398,0.002,1,0,0
591,1787210111.52,-4.253,-0.105,-1.321,0.009,1,0,0
592,1787210112.52,-4.245,-0.105,-1.255,0.007,1,0,0
593,1787210113.52,-4.238,-0.105,-1.192,0.004,1,0,0
594,1787210114.52,-4.243,-0.105,-1.241,0.007,1,0,0
595,1787210115.52,-4.250,-0.105,-1.307,0.008,1,0,0
596,1787210116.52,-4.260,-0.105,-1.385,0.013,1,0,0
597,1787210117.52,-4.255,-0.105,-1.330,0.009,1,0,0
598,1787210118.52,-4.247,-0.105,-1.264,0.008,1,0,0
599,1787210119.52,-4.239,-0.105,-1.200,0.006,1,0,0
600,1787210120.52,-4.232,-0.105,-1.115,0.015,1,0,0
601,1787210121.52,-4.221,-0.105,-0.840,0.001,1,0,0
602,1787210122.52,-4.222,-0.102,-0.597,0.008,1,0,0
603,1787210123.52,-4.200,-0.112,-0.584,0.096,0,0,0
604,1787210124.52,-4.083,-0.212,-0.851,0.177,0,0,0
605,1787210125.52,-3.979,-0.345,-0.903,0.169,0,0,0
606,1787210126.52,-3.862,-0.469,-0.697,0.159,0,0,0
607,1787210127.52,-3.673,-0.581,-0.203,0.262,0,0,0
608,1787210128.52,-3.420,-0.627,0.139,0.258,0,253,1
609,1787210129.52,-3.165,-0.589,0.139,0.260,0,254,1
610,1787210130.52,-2.905,-0.570,0.012,0.260,0,254,1
611,1787210131.52,-2.645,-0.578,-0.021,0.260,0,254,1
612,1787210132.52,-2.386,-0.566,0.062,0.260,0,253,1
613,1787210133.52,-2.128,-0.576,-0.178,0.251,0,253,1
614,1787210134.52,-1.888,-0.602,0.171,0.257,0,254,1
615,1787210135.52,-1.638,-0.554,0.195,0.233,0,254,1
616,1787210136.52,-1.396,-0.530,-0.223,0.230,0,254,1
617,1787210137.52,-1.210,-0.564,0.002,0.203,0,254,1
618,1787210138.52,-0.960,-0.544,0.178,0.260,0,0,0
619,1787210139.52,-0.701,-0.524,-0.161,0.258,0,0,0
620,1787210140.52,-0.538,-0.550,0.045,0.103,0,0,0
621,1787210141.52,-0.339,-0.526,0.377,0.253,0,0,0
622,1787210142.52,-0.099,-0.433,0.333,0.259,0,0,0
623,1787210143.52,0.149,-0.357,0.326,0.262,0,0,0
624,1787210144.52,0.396,-0.275,0.291,0.260,0,0,0
625,1787210145.52,0.636,-0.184,0.386,0.263,0,0,0
626,1787210146.52,0.801,-0.114,0.399,0.072,0,0,0
627,1787210147.52,0.804,-0.112,0.399,0.050,0,0,0
628,1787210148.52,0.732,-0.143,0.399,0.080,0,0,0
629,1787210149.52,0.658,-0.174,0.399,0.080,0,0,0
630,1787210150.52,0.584,-0.205,0.399,0.080,0,0,0
631,1787210151.52,0.570,-0.220,0.309,0.092,0,0,0
632,1787210152.52,0.754,-0.164,0.304,0.185,0,0,0
