t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
352.780,5,1.9294,60.88,0.085,1.8529,0.5294,-0.0952,-3.7017,-4.1041,0.1048
353.110,5,1.8537,61.88,0.149,1.8224,0.3256,-0.0953,-3.6921,-4.0930,0.1047
353.451,5,1.8152,62.88,0.004,1.8071,0.1423,-0.0953,-3.7048,-4.0901,0.1047
353.787,5,1.7666,65.18,0.227,1.7638,-0.0275,-0.0954,-3.7124,-4.0162,0.1046
354.112,5,1.7235,66.91,0.121,1.7109,-0.1844,-0.0955,-3.7128,-4.0169,0.1045
354.448,5,1.6854,69.90,0.072,1.6479,-0.3405,-0.0957,-3.7159,-4.0224,0.1043
354.785,5,1.6448,73.88,0.094,1.5674,-0.4892,-0.0959,-3.7161,-4.0227,0.1041
355.103,5,1.6107,78.90,0.212,1.4751,-0.6395,-0.0962,-3.7200,-4.0274,0.1038
367.771,5,1.1922,105.88,0.090,1.1073,-0.4309,-0.0971,-3.6227,-4.0453,0.1029
368.108,5,1.1319,107.88,0.108,1.0806,-0.3224,-0.0972,-3.6205,-4.0450,0.1028
368.416,5,1.0513,115.27,0.207,1.0144,-0.2584,-0.0973,-3.6215,-4.0415,0.1027
368.777,5,0.9682,127.18,0.112,0.9232,-0.2749,-0.0976,-3.6236,-4.0420,0.1024
369.102,5,0.8920,145.80,0.412,0.8203,-0.3368,-0.0972,-3.6317,-4.0428,0.1028
