frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
271,1787210523.55,-6.397,-0.820,-2.401,0.001,1,-1,0
272,1787210524.55,-6.397,-0.820,-2.333,0.001,1,-1,0
273,1787210525.55,-6.397,-0.819,-2.267,0.000,1,-1,0
274,1787210526.55,-6.395,-0.819,-2.200,0.002,1,-1,0
275,1787210527.55,-6.392,-0.819,-2.129,0.004,1,-1,0
276,1787210528.55,-6.387,-0.819,-2.054,0.006,1,-1,0
277,1787210529.55,-6.380,-0.819,-1.975,0.008,1,-1,0
278,1787210530.55,-6.371,-0.819,-1.891,0.010,1,-1,0
279,1787210531.55,-6.361,-0.819,-1.802,0.012,1,-1,0
280,1787210532.55,-6.348,-0.819,-1.710,0.014,1,-1,0
281,1787210533.55,-6.336,-0.819,-1.624,0.015,1,-1,0
282,1787210534.55,-6.315,-0.857,-1.406,0.141,0,-1,0
283,1787210535.55,-6.249,-1.073,-1.244,0.221,0,-1,0
284,1787210536.55,-6.184,-1.259,-1.739,0.232,0,-1,0
285,1787210537.55,-6.188,-1.359,-1.945,0.002,1,-1,0
286,1787210538.55,-6.179,-1.359,-1.860,0.010,1,-1,0
287,1787210539.55,-6.168,-1.359,-1.769,0.012,1,-1,0
288,1787210540.55,-6.154,-1.359,-1.672,0.014,1,-1,0
289,1787210541.55,-6.139,-1.359,-1.568,0.016,1,-1,0
290,1787210542.55,-6.126,-1.359,-1.411,0.021,0,-1,0
291,1787210543.55,-6.096,-1.359,-1.000,0.019,1,-1,0
292,1787210544.55,-6.092,-1.360,-0.857,0.000,1,-1,0
293,1787210545.55,-6.092,-1.359,-0.790,0.000,1,-1,0
294,1787210546.55,-6.092,-1.359,-0.723,0.000,1,-1,0
295,1787210547.55,-6.093,-1.359,-0.657,0.002,1,-1,0
296,1787210548.55,-6.093,-1.356,-0.587,0.003,1,-1,0
297,1787210549.55,-6.093,-1.352,-0.514,0.005,1,-1,0
298,1787210550.55,-6.093,-1.346,-0.437,0.007,1,-1,0
299,1787210551.55,-6.093,-1.338,-0.355,0.009,1,-1,0
300,1787210552.55,-6.093,-1.328,-0.268,0.011,1,-1,0
301,1787210553.55,-6.093,-1.316,-0.176,0.013,1,-1,0
302,1787210554.55,-6.093,-1.302,-0.078,0.015,1,-1,0
303,1787210555.55,-6.093,-1.286,0.027,0.016,1,-1,0
304,1787210556.55,-6.093,-1.272,0.129,0.014,1,-1,0
305,1787210557.55,-6.093,-1.259,0.224,0.012,1,-1,0
306,1787210558.55,-6.093,-1.248,0.313,0.010,1,-1,0
307,1787210559.55,-6.093,-1.239,0.397,0.008,1,-1,0
308,1787210560.55,-5.981,-1.185,0.529,0.247,0,-1,0
309,1787210561.55,-5.767,-1.040,0.714,0.260,0,-1,0
310,1787210562.55,-5.586,-0.862,0.836,0.260,0,-1,0
