t,id,range_m,side_px,reproj_px,cam_x,cam_y,cam_z,map_x,map_y,map_z
385.801,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0764,-11.4563,0.1059
386.125,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0778,-11.4562,0.1059
386.442,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0769,-11.4561,0.1059
386.800,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0771,-11.4560,0.1059
387.130,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0780,-11.4558,0.1059
387.450,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0790,-11.4557,0.1059
387.801,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0797,-11.4557,0.1059
388.127,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0797,-11.4556,0.1059
388.456,2,2.4300,50.92,0.103,2.2703,-0.8615,-0.0941,3.0783,-11.4584,0.1059
388.789,2,2.4300,50.92,0.103,2.2703,-0.8615,-0.0941,3.0788,-11.4584,0.1059
389.137,2,2.4300,50.92,0.103,2.2703,-0.8615,-0.0941,3.0799,-11.4583,0.1059
389.451,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0783,-11.4574,0.1059
389.807,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0779,-11.4574,0.1059
390.124,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0799,-11.4573,0.1059
390.453,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0812,-11.4574,0.1059
390.803,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0815,-11.4574,0.1059
391.130,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0830,-11.4575,0.1059
391.453,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0840,-11.4576,0.1059
391.808,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0842,-11.4579,0.1059
392.128,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0850,-11.4579,0.1059
392.450,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0847,-11.4580,0.1059
392.802,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0862,-11.4580,0.1059
393.128,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0856,-11.4582,0.1059
393.451,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0856,-11.4583,0.1059
393.800,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0852,-11.4583,0.1059
394.122,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0855,-11.4583,0.1059
394.451,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0857,-11.4583,0.1059
394.791,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0866,-11.4583,0.1059
395.119,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0865,-11.4584,0.1059
395.455,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0865,-11.4584,0.1059
395.801,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0880,-11.4583,0.1059
396.125,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0869,-11.4584,0.1059
396.454,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0872,-11.4584,0.1059
396.794,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0849,-11.4587,0.1059
397.117,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0852,-11.4586,0.1059
397.446,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0841,-11.4587,0.1059
397.798,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0841,-11.4587,0.1059
398.116,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0844,-11.4588,0.1059
398.444,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0847,-11.4587,0.1059
398.792,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0845,-11.4587,0.1059
399.118,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0855,-11.4586,0.1059
399.445,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0855,-11.4587,0.1059
399.795,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0848,-11.4587,0.1059
400.124,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0853,-11.4587,0.1059
400.455,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0847,-11.4587,0.1059
400.756,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0854,-11.4587,0.1059
401.116,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0866,-11.4586,0.1059
401.446,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0871,-11.4586,0.1059
401.761,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0873,-11.4587,0.1059
402.119,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0875,-11.4587,0.1059
402.441,2,2.4290,51.92,0.012,2.2685,-0.8632,-0.0941,3.0884,-11.4587,0.1059
402.749,2,2.4300,50.92,0.103,2.2703,-0.8615,-0.0941,3.0893,-11.4599,0.1059
403.121,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0913,-11.4571,0.1059
403.445,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0913,-11.4571,0.1059
403.754,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0913,-11.4571,0.1059
404.116,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0914,-11.4571,0.1059
404.449,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0925,-11.4570,0.1059
404.761,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0929,-11.4570,0.1059
405.120,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0938,-11.4570,0.1059
405.450,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0934,-11.4570,0.1059
405.756,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0931,-11.4570,0.1059
406.113,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0934,-11.4571,0.1059
406.450,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0933,-11.4571,0.1059
406.740,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0933,-11.4572,0.1059
407.114,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0938,-11.4572,0.1059
407.455,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0937,-11.4571,0.1059
407.763,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0941,-11.4571,0.1059
408.119,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0932,-11.4571,0.1059
408.457,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0937,-11.4571,0.1059
408.752,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0951,-11.4570,0.1059
409.122,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0940,-11.4571,0.1059
409.439,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0941,-11.4571,0.1059
409.752,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0938,-11.4571,0.1059
410.122,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0925,-11.4572,0.1059
410.453,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0931,-11.4571,0.1059
410.768,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0929,-11.4571,0.1059
411.126,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0939,-11.4571,0.1059
411.454,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0944,-11.4570,0.1059
411.766,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0950,-11.4570,0.1059
412.117,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0952,-11.4570,0.1059
412.443,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0959,-11.4570,0.1059
412.749,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0955,-11.4571,0.1059
413.112,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0955,-11.4572,0.1059
413.447,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0959,-11.4573,0.1059
413.756,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0958,-11.4573,0.1059
414.112,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0961,-11.4574,0.1059
414.434,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0963,-11.4574,0.1059
414.757,2,2.4273,51.92,0.010,2.2683,-0.8591,-0.0941,3.0969,-11.4574,0.1059
415.106,2,2.4286,50.92,0.099,2.2702,-0.8574,-0.0941,3.0995,-11.4586,0.1059
415.445,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.0998,-11.4558,0.1059
415.753,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.0999,-11.4558,0.1059
416.105,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1007,-11.4558,0.1059
416.444,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1009,-11.4558,0.1059
416.762,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1008,-11.4558,0.1059
417.104,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1004,-11.4559,0.1059
417.443,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1002,-11.4559,0.1059
417.753,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1009,-11.4559,0.1059
418.107,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1007,-11.4560,0.1059
418.439,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1010,-11.4560,0.1059
418.758,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1005,-11.4560,0.1059
419.105,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1014,-11.4560,0.1059
419.436,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1016,-11.4559,0.1059
419.754,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1024,-11.4560,0.1059
420.104,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1023,-11.4560,0.1059
420.433,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1020,-11.4561,0.1059
420.759,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1023,-11.4561,0.1059
421.108,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1029,-11.4561,0.1059
421.442,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1021,-11.4561,0.1059
421.758,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1028,-11.4561,0.1059
422.103,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1029,-11.4561,0.1059
422.437,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1029,-11.4562,0.1059
422.757,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1030,-11.4562,0.1059
423.104,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1033,-11.4562,0.1059
423.436,2,2.4256,51.92,0.011,2.2680,-0.8549,-0.0941,3.1037,-11.4561,0.1059
423.761,2,2.4271,50.92,0.096,2.2702,-0.8533,-0.0941,3.1065,-11.4574,0.1059
424.095,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1086,-11.4543,0.1059
424.431,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1081,-11.4544,0.1059
424.761,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1068,-11.4546,0.1059
425.119,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1071,-11.4546,0.1059
425.435,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1077,-11.4546,0.1059
425.754,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1078,-11.4546,0.1059
426.106,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1086,-11.4545,0.1059
426.437,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1090,-11.4545,0.1059
426.754,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1087,-11.4546,0.1059
427.104,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1091,-11.4545,0.1059
427.430,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1088,-11.4545,0.1059
427.760,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1087,-11.4546,0.1059
428.099,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1075,-11.4546,0.1059
428.433,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1076,-11.4547,0.1059
428.755,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1070,-11.4548,0.1059
429.100,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1075,-11.4547,0.1059
429.427,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1076,-11.4547,0.1059
429.752,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1081,-11.4547,0.1059
430.101,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1098,-11.4546,0.1059
430.436,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1093,-11.4547,0.1059
430.753,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1091,-11.4547,0.1059
431.105,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1086,-11.4547,0.1059
431.430,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1098,-11.4546,0.1059
431.761,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1102,-11.4546,0.1059
432.086,2,2.4239,51.92,0.015,2.2678,-0.8508,-0.0941,3.1097,-11.4547,0.1059
432.427,2,2.4256,50.92,0.092,2.2701,-0.8492,-0.0941,3.1129,-11.4563,0.1059
432.761,2,2.4256,50.92,0.092,2.2701,-0.8492,-0.0941,3.1137,-11.4562,0.1059
433.090,2,2.4256,50.92,0.092,2.2701,-0.8492,-0.0941,3.1150,-11.4562,0.1059
433.422,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1157,-11.4529,0.1059
433.758,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1158,-11.4529,0.1059
434.054,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1149,-11.4530,0.1059
434.425,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1146,-11.4530,0.1059
434.752,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1152,-11.4530,0.1059
435.058,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1150,-11.4530,0.1059
435.431,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1159,-11.4530,0.1059
435.755,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1165,-11.4529,0.1059
436.050,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1160,-11.4531,0.1059
436.420,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1178,-11.4531,0.1059
436.761,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1188,-11.4530,0.1059
437.055,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1191,-11.4531,0.1059
437.423,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1195,-11.4532,0.1059
437.752,2,2.4222,51.92,0.020,2.2675,-0.8466,-0.0941,3.1200,-11.4532,0.1059
438.056,2,2.4241,50.92,0.088,2.2701,-0.8451,-0.0941,3.1229,-11.4551,0.1059
438.417,2,2.4241,50.92,0.088,2.2701,-0.8451,-0.0941,3.1235,-11.4552,0.1059
438.759,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1251,-11.4514,0.1059
439.056,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1253,-11.4515,0.1059
439.420,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1250,-11.4516,0.1059
439.747,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1257,-11.4516,0.1059
440.050,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1257,-11.4517,0.1059
440.418,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1259,-11.4517,0.1059
440.754,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1264,-11.4518,0.1059
441.052,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1258,-11.4519,0.1059
441.418,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1262,-11.4520,0.1059
441.754,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1249,-11.4522,0.1059
442.059,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1257,-11.4521,0.1059
442.434,2,2.4204,51.92,0.026,2.2672,-0.8424,-0.0941,3.1245,-11.4504,0.1059
442.767,2,2.4461,50.89,0.051,2.2928,-0.8470,-0.0940,3.1251,-11.4620,0.1060
443.061,2,2.4432,50.89,0.047,2.2928,-0.8387,-0.0940,3.1260,-11.4436,0.1060
443.418,2,2.4661,49.92,0.041,2.3168,-0.8397,-0.0940,3.1044,-11.4496,0.1060
443.753,2,2.4911,49.89,0.042,2.3413,-0.8458,-0.0939,3.1010,-11.4599,0.1061
444.052,2,2.4882,49.89,0.037,2.3412,-0.8373,-0.0939,3.1037,-11.4414,0.1061
444.412,2,2.5050,49.92,0.453,2.3586,-0.8387,-0.0938,3.1020,-11.4408,0.1062
444.743,2,2.5416,48.89,0.197,2.3952,-0.8450,-0.0944,3.1048,-11.4605,0.1056
445.051,2,2.5584,47.90,0.105,2.4131,-0.8445,-0.0953,3.1071,-11.4610,0.1047
445.412,2,2.5935,47.88,0.222,2.4474,-0.8526,-0.0972,3.1047,-11.4807,0.1028
445.742,2,2.6461,46.90,0.009,2.4991,-0.8643,-0.0980,3.1083,-11.5184,0.1020
446.056,2,2.6443,46.90,0.004,2.4988,-0.8597,-0.0980,3.1056,-11.4995,0.1020
446.428,2,2.6113,47.45,0.191,2.4699,-0.8419,-0.0965,3.1050,-11.4502,0.1035
446.740,2,2.6375,46.92,0.156,2.4965,-0.8452,-0.0967,3.1067,-11.4606,0.1033
447.056,2,2.6353,46.90,0.165,2.4958,-0.8405,-0.0963,3.1063,-11.4451,0.1037
447.418,2,2.6883,45.90,0.045,2.5480,-0.8513,-0.0978,3.1115,-11.4844,0.1022
447.751,2,2.6873,45.88,0.293,2.5488,-0.8462,-0.0973,3.1102,-11.4656,0.1027
448.055,2,2.6825,45.90,0.171,2.5454,-0.8412,-0.0960,3.1062,-11.4444,0.1040
448.427,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1077,-11.4879,0.1024
448.749,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1094,-11.4877,0.1024
449.057,2,2.6796,45.90,0.173,2.5440,-0.8362,-0.0959,3.1070,-11.4266,0.1041
449.414,2,2.6796,45.90,0.173,2.5440,-0.8362,-0.0959,3.1071,-11.4265,0.1041
449.748,2,2.6796,45.90,0.173,2.5440,-0.8362,-0.0959,3.1064,-11.4266,0.1041
450.061,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1100,-11.4877,0.1024
450.405,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1090,-11.4878,0.1024
450.733,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1093,-11.4877,0.1024
451.058,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1105,-11.4876,0.1024
451.399,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1103,-11.4876,0.1024
451.741,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1118,-11.4875,0.1024
452.043,2,2.7408,44.90,0.063,2.6014,-0.8574,-0.0976,3.1133,-11.4873,0.1024
452.400,2,2.7467,44.90,0.055,2.6042,-0.8677,-0.0977,3.1186,-11.4924,0.1023
452.729,2,2.7404,47.88,0.165,2.5134,-1.0877,-0.0980,3.1007,-11.4708,0.1020
453.045,2,2.7620,49.88,0.022,2.4675,-1.2370,-0.0980,3.1175,-11.4669,0.1020
453.407,2,2.7413,51.49,0.305,2.4281,-1.2690,-0.0947,3.1144,-11.4381,0.1053
472.724,4,4.4219,27.47,0.842,4.2812,1.1019,-0.1013,7.2277,-4.1351,0.0987
473.065,4,4.2444,28.52,0.681,4.0956,1.1092,-0.1024,7.1611,-4.2006,0.0976
473.354,4,4.1509,28.43,0.299,4.0136,1.0539,-0.1022,7.1574,-4.2050,0.0978
473.733,4,4.0493,29.55,0.574,3.9260,0.9866,-0.1016,7.1497,-4.2137,0.0984
474.064,4,3.8804,30.92,0.621,3.7698,0.9145,-0.1016,7.0909,-4.2761,0.0984
474.355,4,3.9031,30.63,0.638,3.7991,0.8891,-0.1012,7.1541,-4.1931,0.0988
474.722,4,3.7948,31.57,0.650,3.6926,0.8685,-0.1021,7.1399,-4.2116,0.0979
475.367,4,3.5172,34.12,0.741,3.4312,0.7662,-0.1014,7.0646,-4.3066,0.0986
475.714,4,3.5180,34.46,0.982,3.4362,0.7478,-0.1011,7.1219,-4.2423,0.0989
476.056,4,3.4311,34.72,0.625,3.3512,0.7293,-0.1015,7.1122,-4.2494,0.0985
